Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI,EMA_20
2022-08-11,1178.981689453125,1187.5358669102814,1174.0220116644236,1184.4418001629217,8198226,1137.321911621094,1153.656613769531,59.30465179211237,1148.6475330359704
2022-08-12,1198.046630859375,1201.845973401522,1174.9321182963517,1178.6176057306407,12650587,1142.6876403808594,1152.82576171875,63.263018461036026,1153.3522090191516
2022-08-16,1206.373291015625,1209.1034064115306,1195.4530701404663,1204.052741070798,6607378,1148.3639099121094,1151.6591113281252,64.870207228019,1158.4018358759586
2022-08-17,1212.67529296875,1218.0216687174445,1208.3071564277768,1212.6070521185068,6595965,1153.890026855469,1150.7272436523438,66.07973281437206,1163.5707365514625
2022-08-18,1214.87451171875,1218.3894546289891,1205.24240897424,1214.2810405952932,7410035,1159.1882507324221,1149.7920434570312,66.51303397560856,1168.4568103769184
2022-08-19,1193.2137451171875,1215.0571053038057,1189.1508525921777,1209.7161065799955,9460724,1161.9041870117187,1148.8668066406249,58.57628749392072,1170.8146136855155
2022-08-22,1189.9041748046875,1201.1796443626376,1180.500403489611,1194.6518235506749,9471680,1164.8345764160156,1147.1955908203126,57.44832262099563,1172.6326671254367
2022-08-23,1208.25537109375,1211.1769638327753,1182.9425882434618,1184.152351743722,9678484,1168.300311279297,1146.6603710937502,61.836637807416686,1176.0253055986095
2022-08-24,1205.036865234375,1218.8459658923068,1203.0283609817777,1205.1967341552863,10369622,1173.4866027832031,1146.5280786132814,60.65516555186382,1178.7883112782063
2022-08-25,1201.52197265625,1215.6048071686444,1197.2080472965745,1209.2367351350583,7871946,1178.4721252441407,1146.642175292969,59.322144710684256,1180.953421885639
2022-08-26,1195.1080322265625,1209.715993824914,1190.0866510806784,1201.9554689456972,10742038,1183.1892700195315,1146.9173828125,56.8661874323988,1182.301480013346
2022-08-29,1185.8184814453125,1211.9985882371661,1176.8711343003506,1180.0437597555986,19838975,1186.5796875,1147.337138671875,53.41684230785816,1182.636432530676
2022-08-30,1204.2152099609375,1207.5477042577893,1176.2091689010513,1193.282179919688,23139054,1189.6989501953128,1147.8518212890624,58.752747807066605,1184.691554190701
2022-09-01,1168.8138427734375,1189.1507627907063,1164.3858118822848,1178.9709525719995,19909939,1189.5602539062502,1148.0857299804686,47.48158901541848,1183.1793911985808
2022-09-02,1155.1646728515625,1175.638520959865,1152.9734784565321,1168.8139049237643,12999345,1188.5161437988281,1147.6730908203126,43.97849616014006,1180.511322784579
2022-09-05,1173.10498046875,1178.445978943139,1155.3928563937116,1155.3928563937116,11327815,1187.8753662109375,1148.333625488281,49.275745393460376,1179.8059568497383
2022-09-06,1185.4532470703125,1189.6302455363334,1174.1093147173583,1174.5658588505653,10899618,1188.6357543945314,1149.6110522460935,52.598144356901045,1180.3437940136025
2022-09-07,1178.56005859375,1184.5629915454858,1173.196239070829,1175.4787180326446,7488501,1189.9137390136718,1150.4311962890624,50.60548730999291,1180.1739144498072
2022-09-08,1180.226318359375,1185.978218827882,1173.6528558204227,1181.527366464761,7057077,1190.5208496093749,1151.3520092773435,51.087863659379686,1180.1789052983374
2022-09-09,1172.876953125,1191.4562844933055,1170.45742597898,1191.4562844933055,8314850,1190.4112670898437,1151.8068701171874,48.823092169979844,1179.4834812818292
2022-09-12,1186.0010986328125,1192.369291715923,1173.4474025715353,1173.4474025715353,7435419,1190.7622375488281,1152.0469067382812,52.84336343762818,1180.1042067438275
